Date,Pipeline Name,KeyPointID,Direction of Flow,Product,Throughput (1000 m3/d),Available Capacity (1000 m3/d)
2019-07-01,TransMountain,KP0038,south,domestic light,34.4,54.0
2019-08-01,TransMountain,KP0038,south,domestic heavy,0.0,46.0
2019-08-01,TransMountain,KP0038,south,domestic light,30.3,46.0
2019-09-01,TransMountain,KP0038,south,domestic heavy,0.0,52.0
2019-09-01,TransMountain,KP0038,south,domestic light,33.8,52.0
2019-10-01,TransMountain,KP0038,south,domestic heavy,0.0,50.0
2019-10-01,TransMountain,KP0038,south,domestic light,34.7,50.0
2019-11-01,TransMountain,KP0038,south,domestic heavy,0.0,51.0
2019-11-01,TransMountain,KP0038,south,domestic light,32.3,51.0
2019-12-01,TransMountain,KP0038,south,domestic heavy,0.0,49.0
2019-12-01,TransMountain,KP0038,south,domestic light,31.2,49.0
2020-01-01,TransMountain,KP0038,south,domestic heavy,0.0,46.0
2020-01-01,TransMountain,KP0038,south,domestic light,31.0,46.0
2020-02-01,TransMountain,KP0038,south,domestic heavy,0.0,49.0
2020-02-01,TransMountain,KP0038,south,domestic light,29.0,49.0
2020-03-01,TransMountain,KP0038,south,domestic heavy,0.0,52.0
2020-03-01,TransMountain,KP0038,south,domestic light,31.0,52.0
2020-04-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2020-04-01,TransMountain,KP0038,south,domestic light,29.0,47.0
2020-05-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2020-05-01,TransMountain,KP0038,south,domestic light,19.0,47.0
2020-06-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2020-06-01,TransMountain,KP0038,south,domestic light,25.0,47.0
2020-07-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2020-07-01,TransMountain,KP0038,south,domestic light,37.0,47.0
2020-08-01,TransMountain,KP0038,south,domestic heavy,0.0,58.0
2020-08-01,TransMountain,KP0038,south,domestic light,39.0,58.0
2020-09-01,TransMountain,KP0038,south,domestic heavy,0.0,51.0
2020-09-01,TransMountain,KP0038,south,domestic light,32.0,51.0
2020-10-01,TransMountain,KP0038,south,domestic heavy,0.0,56.0
2020-10-01,TransMountain,KP0038,south,domestic light,33.0,56.0
2020-11-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2020-11-01,TransMountain,KP0038,south,domestic light,34.0,47.0
2020-12-01,TransMountain,KP0038,south,domestic heavy,0.0,53.0
2020-12-01,TransMountain,KP0038,south,domestic light,35.0,53.0
2021-01-01,TransMountain,KP0038,south,domestic heavy,0.0,50.0
2021-01-01,TransMountain,KP0038,south,domestic light,32.0,50.0
2021-02-01,TransMountain,KP0038,south,domestic heavy,0.0,50.0
2021-02-01,TransMountain,KP0038,south,domestic light,32.0,50.0
2021-03-01,TransMountain,KP0038,south,domestic heavy,0.0,54.0
2021-03-01,TransMountain,KP0038,south,domestic light,37.0,54.0
2021-04-01,TransMountain,KP0038,south,domestic heavy,0.0,53.0
2021-04-01,TransMountain,KP0038,south,domestic light,33.0,53.0
2021-05-01,TransMountain,KP0038,south,domestic heavy,0.0,55.0
2021-05-01,TransMountain,KP0038,south,domestic light,34.0,55.0
2021-06-01,TransMountain,KP0038,south,domestic heavy,0.0,51.0
2021-06-01,TransMountain,KP0038,south,domestic light,36.0,51.0
2021-07-01,TransMountain,KP0038,south,domestic heavy,0.0,47.0
2021-07-01,TransMountain,KP0038,south,domestic light,26.0,47.0
2021-08-01,TransMountain,KP0038,south,domestic heavy,1.0,53.0
2021-08-01,TransMountain,KP0038,south,domestic light,33.0,53.0
2021-09-01,TransMountain,KP0038,south,domestic heavy,0.0,52.0
2021-09-01,TransMountain,KP0038,south,domestic light,31.0,52.0
2006-01-01,TransMountain,KP0042,west,domestic heavy,4.0,35.0
2006-01-01,TransMountain,KP0042,west,domestic light,0.0,35.0
2006-02-01,TransMountain,KP0042,west,domestic heavy,3.0,36.0
2006-02-01,TransMountain,KP0042,west,domestic light,0.0,36.0
2006-03-01,TransMountain,KP0042,west,domestic heavy,3.0,37.0
2006-03-01,TransMountain,KP0042,west,domestic light,0.0,37.0
2006-04-01,TransMountain,KP0042,west,domestic heavy,1.0,35.0
2006-04-01,TransMountain,KP0042,west,domestic light,0.0,35.0
2006-05-01,TransMountain,KP0042,west,domestic heavy,0.0,29.0
2006-05-01,TransMountain,KP0042,west,domestic light,2.0,29.0
2006-06-01,TransMountain,KP0042,west,domestic heavy,6.0,36.0
2006-06-01,TransMountain,KP0042,west,domestic light,1.0,36.0
2006-07-01,TransMountain,KP0042,west,domestic heavy,3.0,37.0
2006-07-01,TransMountain,KP0042,west,domestic light,0.0,37.0
2006-08-01,TransMountain,KP0042,west,domestic heavy,2.0,37.0
2006-08-01,TransMountain,KP0042,west,domestic light,0.0,37.0
2006-09-01,TransMountain,KP0042,west,domestic heavy,4.0,39.0
2006-09-01,TransMountain,KP0042,west,domestic light,1.0,39.0
2006-10-01,TransMountain,KP0042,west,domestic heavy,3.0,35.0
2006-10-01,TransMountain,KP0042,west,domestic light,3.0,35.0
2006-11-01,TransMountain,KP0042,west,domestic heavy,3.0,37.0
2006-11-01,TransMountain,KP0042,west,domestic light,5.0,37.0
2006-12-01,TransMountain,KP0042,west,domestic heavy,2.0,30.0
2006-12-01,TransMountain,KP0042,west,domestic light,1.0,30.0
2007-01-01,TransMountain,KP0042,west,domestic heavy,3.0,36.0
2007-01-01,TransMountain,KP0042,west,domestic light,1.0,36.0
2007-02-01,TransMountain,KP0042,west,domestic heavy,0.0,35.0
2007-02-01,TransMountain,KP0042,west,domestic light,1.0,35.0
2007-03-01,TransMountain,KP0042,west,domestic heavy,2.0,35.0
2007-03-01,TransMountain,KP0042,west,domestic light,1.0,35.0
2007-04-01,TransMountain,KP0042,west,domestic heavy,6.0,40.0
2007-04-01,TransMountain,KP0042,west,domestic light,1.0,40.0
2007-05-01,TransMountain,KP0042,west,domestic heavy,6.0,42.0
2007-05-01,TransMountain,KP0042,west,domestic light,1.0,42.0
2007-06-01,TransMountain,KP0042,west,domestic heavy,10.0,42.0
2007-06-01,TransMountain,KP0042,west,domestic light,1.0,42.0
2007-07-01,TransMountain,KP0042,west,domestic heavy,8.0,42.0
2007-07-01,TransMountain,KP0042,west,domestic light,1.0,42.0
2007-08-01,TransMountain,KP0042,west,domestic heavy,4.0,43.0
2007-08-01,TransMountain,KP0042,west,domestic light,1.0,43.0
2007-09-01,TransMountain,KP0042,west,domestic heavy,7.0,42.0
2007-09-01,TransMountain,KP0042,west,domestic light,1.0,42.0
2007-10-01,TransMountain,KP0042,west,domestic heavy,5.0,39.0
2007-10-01,TransMountain,KP0042,west,domestic light,1.0,39.0
2007-11-01,TransMountain,KP0042,west,domestic heavy,6.0,43.0
2007-11-01,TransMountain,KP0042,west,domestic light,1.0,43.0
2007-12-01,TransMountain,KP0042,west,domestic heavy,7.0,40.0
2007-12-01,TransMountain,KP0042,west,domestic light,1.0,40.0
2008-01-01,TransMountain,KP0042,west,domestic heavy,4.0,40.0
2008-01-01,TransMountain,KP0042,west,domestic light,0.0,40.0
2008-02-01,TransMountain,KP0042,west,domestic heavy,8.0,42.0
2008-02-01,TransMountain,KP0042,west,domestic light,0.0,42.0
2008-03-01,TransMountain,KP0042,west,domestic heavy,3.0,33.0
2008-03-01,TransMountain,KP0042,west,domestic light,0.0,33.0
2008-04-01,TransMountain,KP0042,west,domestic heavy,3.0,40.0
2008-04-01,TransMountain,KP0042,west,domestic light,1.0,40.0
2008-05-01,TransMountain,KP0042,west,domestic heavy,3.0,42.0
2008-05-01,TransMountain,KP0042,west,domestic light,0.0,42.0
2008-06-01,TransMountain,KP0042,west,domestic heavy,8.0,41.0
2008-06-01,TransMountain,KP0042,west,domestic light,0.0,41.0
2008-07-01,TransMountain,KP0042,west,domestic heavy,2.0,38.0
2008-07-01,TransMountain,KP0042,west,domestic light,2.0,38.0
2008-08-01,TransMountain,KP0042,west,domestic heavy,2.0,36.0
2008-08-01,TransMountain,KP0042,west,domestic light,4.0,36.0
2008-09-01,TransMountain,KP0042,west,domestic heavy,8.0,42.0
2008-09-01,TransMountain,KP0042,west,domestic light,5.0,42.0
2008-10-01,TransMountain,KP0042,west,domestic heavy,4.0,40.0
2008-10-01,TransMountain,KP0042,west,domestic light,4.0,40.0
2008-11-01,TransMountain,KP0042,west,domestic heavy,5.0,49.0
2008-11-01,TransMountain,KP0042,west,domestic light,9.0,49.0
2008-12-01,TransMountain,KP0042,west,domestic heavy,6.0,40.0
2008-12-01,TransMountain,KP0042,west,domestic light,0.0,40.0
2009-01-01,TransMountain,KP0042,west,domestic heavy,5.0,28.0
2009-01-01,TransMountain,KP0042,west,domestic light,1.0,28.0
2009-02-01,TransMountain,KP0042,west,domestic heavy,8.0,39.0
2009-02-01,TransMountain,KP0042,west,domestic light,1.0,39.0
2009-03-01,TransMountain,KP0042,west,domestic heavy,17.0,48.0
2009-03-01,TransMountain,KP0042,west,domestic light,4.0,48.0
2009-04-01,TransMountain,KP0042,west,domestic heavy,10.0,36.0
2009-04-01,TransMountain,KP0042,west,domestic light,0.0,36.0
2009-05-01,TransMountain,KP0042,west,domestic heavy,15.0,32.0
2009-05-01,TransMountain,KP0042,west,domestic light,2.0,32.0
2009-06-01,TransMountain,KP0042,west,domestic heavy,18.0,46.0
2009-06-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2009-07-01,TransMountain,KP0042,west,domestic heavy,9.0,50.0
2009-07-01,TransMountain,KP0042,west,domestic light,2.0,50.0
2009-08-01,TransMountain,KP0042,west,domestic heavy,9.0,53.0
2009-08-01,TransMountain,KP0042,west,domestic light,1.0,53.0
2009-09-01,TransMountain,KP0042,west,domestic heavy,11.0,50.0
2009-09-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2009-10-01,TransMountain,KP0042,west,domestic heavy,7.0,47.0
2009-10-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2009-11-01,TransMountain,KP0042,west,domestic heavy,11.0,50.0
2009-11-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2009-12-01,TransMountain,KP0042,west,domestic heavy,12.0,48.0
2009-12-01,TransMountain,KP0042,west,domestic light,0.0,48.0
2010-01-01,TransMountain,KP0042,west,domestic heavy,3.0,46.0
2010-01-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2010-02-01,TransMountain,KP0042,west,domestic heavy,14.0,47.0
2010-02-01,TransMountain,KP0042,west,domestic light,1.0,47.0
2010-03-01,TransMountain,KP0042,west,domestic heavy,5.0,45.0
2010-03-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2010-04-01,TransMountain,KP0042,west,domestic heavy,19.0,44.0
2010-04-01,TransMountain,KP0042,west,domestic light,4.0,44.0
2010-05-01,TransMountain,KP0042,west,domestic heavy,18.0,45.0
2010-05-01,TransMountain,KP0042,west,domestic light,2.0,45.0
2010-06-01,TransMountain,KP0042,west,domestic heavy,18.0,50.0
2010-06-01,TransMountain,KP0042,west,domestic light,3.0,50.0
2010-07-01,TransMountain,KP0042,west,domestic heavy,14.0,50.0
2010-07-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2010-08-01,TransMountain,KP0042,west,domestic heavy,11.0,52.0
2010-08-01,TransMountain,KP0042,west,domestic light,0.0,52.0
2010-09-01,TransMountain,KP0042,west,domestic heavy,10.0,45.0
2010-09-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2010-10-01,TransMountain,KP0042,west,domestic heavy,13.0,49.0
2010-10-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2010-11-01,TransMountain,KP0042,west,domestic heavy,8.0,50.0
2010-11-01,TransMountain,KP0042,west,domestic light,1.0,50.0
2010-12-01,TransMountain,KP0042,west,domestic heavy,9.0,47.0
2010-12-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2011-01-01,TransMountain,KP0042,west,domestic heavy,7.0,46.0
2011-01-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2011-02-01,TransMountain,KP0042,west,domestic heavy,9.0,44.0
2011-02-01,TransMountain,KP0042,west,domestic light,0.0,44.0
2011-03-01,TransMountain,KP0042,west,domestic heavy,7.0,48.0
2011-03-01,TransMountain,KP0042,west,domestic light,0.0,48.0
2011-04-01,TransMountain,KP0042,west,domestic heavy,6.0,49.0
2011-04-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2011-05-01,TransMountain,KP0042,west,domestic heavy,8.0,45.0
2011-05-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2011-06-01,TransMountain,KP0042,west,domestic heavy,5.0,38.0
2011-06-01,TransMountain,KP0042,west,domestic light,0.0,38.0
2011-07-01,TransMountain,KP0042,west,domestic heavy,7.0,41.0
2011-07-01,TransMountain,KP0042,west,domestic light,0.0,41.0
2011-08-01,TransMountain,KP0042,west,domestic heavy,6.0,42.0
2011-08-01,TransMountain,KP0042,west,domestic light,0.0,42.0
2011-09-01,TransMountain,KP0042,west,domestic heavy,9.0,43.0
2011-09-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2011-10-01,TransMountain,KP0042,west,domestic heavy,4.0,45.0
2011-10-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2011-11-01,TransMountain,KP0042,west,domestic heavy,7.0,45.0
2011-11-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2011-12-01,TransMountain,KP0042,west,domestic heavy,9.0,36.0
2011-12-01,TransMountain,KP0042,west,domestic light,0.0,36.0
2012-01-01,TransMountain,KP0042,west,domestic heavy,3.0,41.0
2012-01-01,TransMountain,KP0042,west,domestic light,0.0,41.0
2012-02-01,TransMountain,KP0042,west,domestic heavy,7.0,44.0
2012-02-01,TransMountain,KP0042,west,domestic light,1.0,44.0
2012-03-01,TransMountain,KP0042,west,domestic heavy,9.0,43.0
2012-03-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2012-04-01,TransMountain,KP0042,west,domestic heavy,12.0,47.0
2012-04-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2012-05-01,TransMountain,KP0042,west,domestic heavy,10.0,46.0
2012-05-01,TransMountain,KP0042,west,domestic light,4.0,46.0
2012-06-01,TransMountain,KP0042,west,domestic heavy,10.0,46.0
2012-06-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2012-07-01,TransMountain,KP0042,west,domestic heavy,11.0,45.0
2012-07-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2012-08-01,TransMountain,KP0042,west,domestic heavy,6.0,49.0
2012-08-01,TransMountain,KP0042,west,domestic light,2.0,49.0
2012-09-01,TransMountain,KP0042,west,domestic heavy,9.0,46.0
2012-09-01,TransMountain,KP0042,west,domestic light,2.0,46.0
2012-10-01,TransMountain,KP0042,west,domestic heavy,7.0,42.0
2012-10-01,TransMountain,KP0042,west,domestic light,1.0,42.0
2012-11-01,TransMountain,KP0042,west,domestic heavy,11.0,43.0
2012-11-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2012-12-01,TransMountain,KP0042,west,domestic heavy,10.0,44.0
2012-12-01,TransMountain,KP0042,west,domestic light,0.0,44.0
2013-01-01,TransMountain,KP0042,west,domestic heavy,10.0,45.0
2013-01-01,TransMountain,KP0042,west,domestic light,1.0,45.0
2013-02-01,TransMountain,KP0042,west,domestic heavy,11.0,45.0
2013-02-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2013-03-01,TransMountain,KP0042,west,domestic heavy,12.0,47.0
2013-03-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2013-04-01,TransMountain,KP0042,west,domestic heavy,10.0,47.0
2013-04-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2013-05-01,TransMountain,KP0042,west,domestic heavy,10.0,47.0
2013-05-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2013-06-01,TransMountain,KP0042,west,domestic heavy,7.0,49.0
2013-06-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2013-07-01,TransMountain,KP0042,west,domestic heavy,8.0,33.0
2013-07-01,TransMountain,KP0042,west,domestic light,0.0,33.0
2013-08-01,TransMountain,KP0042,west,domestic heavy,8.0,43.0
2013-08-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2013-09-01,TransMountain,KP0042,west,domestic heavy,7.0,37.0
2013-09-01,TransMountain,KP0042,west,domestic light,0.0,37.0
2013-10-01,TransMountain,KP0042,west,domestic heavy,8.0,38.0
2013-10-01,TransMountain,KP0042,west,domestic light,2.0,38.0
2013-11-01,TransMountain,KP0042,west,domestic heavy,7.0,46.0
2013-11-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2013-12-01,TransMountain,KP0042,west,domestic heavy,5.0,39.0
2013-12-01,TransMountain,KP0042,west,domestic light,4.0,39.0
2014-01-01,TransMountain,KP0042,west,domestic heavy,11.0,40.0
2014-01-01,TransMountain,KP0042,west,domestic light,0.0,40.0
2014-02-01,TransMountain,KP0042,west,domestic heavy,7.0,43.0
2014-02-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2014-03-01,TransMountain,KP0042,west,domestic heavy,9.0,44.0
2014-03-01,TransMountain,KP0042,west,domestic light,2.0,44.0
2014-04-01,TransMountain,KP0042,west,domestic heavy,2.0,46.0
2014-04-01,TransMountain,KP0042,west,domestic light,4.0,46.0
2014-05-01,TransMountain,KP0042,west,domestic heavy,10.0,45.0
2014-05-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2014-06-01,TransMountain,KP0042,west,domestic heavy,9.0,45.0
2014-06-01,TransMountain,KP0042,west,domestic light,1.0,45.0
2014-07-01,TransMountain,KP0042,west,domestic heavy,10.0,45.0
2014-07-01,TransMountain,KP0042,west,domestic light,2.0,45.0
2014-08-01,TransMountain,KP0042,west,domestic heavy,8.0,46.0
2014-08-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2014-09-01,TransMountain,KP0042,west,domestic heavy,8.0,44.0
2014-09-01,TransMountain,KP0042,west,domestic light,0.0,44.0
2014-10-01,TransMountain,KP0042,west,domestic heavy,5.0,46.0
2014-10-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2014-11-01,TransMountain,KP0042,west,domestic heavy,6.0,46.0
2014-11-01,TransMountain,KP0042,west,domestic light,2.0,46.0
2014-12-01,TransMountain,KP0042,west,domestic heavy,4.0,50.0
2014-12-01,TransMountain,KP0042,west,domestic light,5.0,50.0
2015-01-01,TransMountain,KP0042,west,domestic heavy,7.0,43.0
2015-01-01,TransMountain,KP0042,west,domestic light,1.0,43.0
2015-02-01,TransMountain,KP0042,west,domestic heavy,9.0,50.0
2015-02-01,TransMountain,KP0042,west,domestic light,1.0,50.0
2015-03-01,TransMountain,KP0042,west,domestic heavy,5.0,47.0
2015-03-01,TransMountain,KP0042,west,domestic light,3.0,47.0
2015-04-01,TransMountain,KP0042,west,domestic heavy,6.0,51.0
2015-04-01,TransMountain,KP0042,west,domestic light,2.0,51.0
2015-05-01,TransMountain,KP0042,west,domestic heavy,5.0,54.0
2015-05-01,TransMountain,KP0042,west,domestic light,0.0,54.0
2015-06-01,TransMountain,KP0042,west,domestic heavy,2.0,50.0
2015-06-01,TransMountain,KP0042,west,domestic light,4.0,50.0
2015-07-01,TransMountain,KP0042,west,domestic heavy,4.0,50.0
2015-07-01,TransMountain,KP0042,west,domestic light,1.0,50.0
2015-08-01,TransMountain,KP0042,west,domestic heavy,1.0,51.0
2015-08-01,TransMountain,KP0042,west,domestic light,2.0,51.0
2015-09-01,TransMountain,KP0042,west,domestic heavy,2.0,46.0
2015-09-01,TransMountain,KP0042,west,domestic light,4.0,46.0
2015-10-01,TransMountain,KP0042,west,domestic heavy,2.0,51.0
2015-10-01,TransMountain,KP0042,west,domestic light,2.0,51.0
2015-11-01,TransMountain,KP0042,west,domestic heavy,3.0,51.0
2015-11-01,TransMountain,KP0042,west,domestic light,0.0,51.0
2015-12-01,TransMountain,KP0042,west,domestic heavy,8.0,45.0
2015-12-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2016-01-01,TransMountain,KP0042,west,domestic heavy,4.0,49.0
2016-01-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2016-02-01,TransMountain,KP0042,west,domestic heavy,1.0,50.0
2016-02-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2016-03-01,TransMountain,KP0042,west,domestic heavy,4.0,49.0
2016-03-01,TransMountain,KP0042,west,domestic light,2.0,49.0
2016-04-01,TransMountain,KP0042,west,domestic heavy,5.0,51.0
2016-04-01,TransMountain,KP0042,west,domestic light,1.0,51.0
2016-05-01,TransMountain,KP0042,west,domestic heavy,4.0,51.0
2016-05-01,TransMountain,KP0042,west,domestic light,0.0,51.0
2016-06-01,TransMountain,KP0042,west,domestic heavy,2.0,51.0
2016-06-01,TransMountain,KP0042,west,domestic light,0.0,51.0
2016-07-01,TransMountain,KP0042,west,domestic heavy,3.0,53.0
2016-07-01,TransMountain,KP0042,west,domestic light,0.0,53.0
2016-08-01,TransMountain,KP0042,west,domestic heavy,3.0,50.0
2016-08-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2016-09-01,TransMountain,KP0042,west,domestic heavy,1.0,54.0
2016-09-01,TransMountain,KP0042,west,domestic light,0.0,54.0
2016-10-01,TransMountain,KP0042,west,domestic heavy,5.0,45.0
2016-10-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2016-11-01,TransMountain,KP0042,west,domestic heavy,6.0,48.0
2016-11-01,TransMountain,KP0042,west,domestic light,0.0,48.0
2016-12-01,TransMountain,KP0042,west,domestic heavy,5.0,46.0
2016-12-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2017-01-01,TransMountain,KP0042,west,domestic heavy,2.0,48.0
2017-01-01,TransMountain,KP0042,west,domestic light,1.0,48.0
2017-02-01,TransMountain,KP0042,west,domestic heavy,9.0,52.0
2017-02-01,TransMountain,KP0042,west,domestic light,1.0,52.0
2017-03-01,TransMountain,KP0042,west,domestic heavy,3.0,47.0
2017-03-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2017-04-01,TransMountain,KP0042,west,domestic heavy,4.0,49.0
2017-04-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2017-05-01,TransMountain,KP0042,west,domestic heavy,5.0,52.0
2017-05-01,TransMountain,KP0042,west,domestic light,0.0,52.0
2017-06-01,TransMountain,KP0042,west,domestic heavy,3.0,44.0
2017-06-01,TransMountain,KP0042,west,domestic light,1.0,44.0
2017-07-01,TransMountain,KP0042,west,domestic heavy,4.0,52.0
2017-07-01,TransMountain,KP0042,west,domestic light,0.0,52.0
2017-08-01,TransMountain,KP0042,west,domestic heavy,2.0,48.0
2017-08-01,TransMountain,KP0042,west,domestic light,0.0,48.0
2017-09-01,TransMountain,KP0042,west,domestic heavy,4.0,55.0
2017-09-01,TransMountain,KP0042,west,domestic light,2.0,55.0
2017-10-01,TransMountain,KP0042,west,domestic heavy,1.0,44.0
2017-10-01,TransMountain,KP0042,west,domestic light,1.0,44.0
2017-11-01,TransMountain,KP0042,west,domestic heavy,4.0,51.0
2017-11-01,TransMountain,KP0042,west,domestic light,0.0,51.0
2017-12-01,TransMountain,KP0042,west,domestic heavy,8.0,49.0
2017-12-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2018-01-01,TransMountain,KP0042,west,domestic heavy,7.0,42.0
2018-01-01,TransMountain,KP0042,west,domestic light,0.0,42.0
2018-02-01,TransMountain,KP0042,west,domestic heavy,12.0,49.0
2018-02-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2018-03-01,TransMountain,KP0042,west,domestic heavy,10.0,46.0
2018-03-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2018-04-01,TransMountain,KP0042,west,domestic heavy,14.0,47.0
2018-04-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2018-05-01,TransMountain,KP0042,west,domestic heavy,12.0,49.0
2018-05-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2018-06-01,TransMountain,KP0042,west,domestic heavy,2.0,46.0
2018-06-01,TransMountain,KP0042,west,domestic light,4.0,46.0
2018-07-01,TransMountain,KP0042,west,domestic heavy,10.0,46.0
2018-07-01,TransMountain,KP0042,west,domestic light,1.0,46.0
2018-08-01,TransMountain,KP0042,west,domestic heavy,7.0,48.0
2018-08-01,TransMountain,KP0042,west,domestic light,0.0,48.0
2018-09-01,TransMountain,KP0042,west,domestic heavy,10.0,43.0
2018-09-01,TransMountain,KP0042,west,domestic light,0.0,43.0
2018-10-01,TransMountain,KP0042,west,domestic heavy,8.0,45.0
2018-10-01,TransMountain,KP0042,west,domestic light,0.0,45.0
2018-11-01,TransMountain,KP0042,west,domestic heavy,12.0,40.0
2018-11-01,TransMountain,KP0042,west,domestic light,0.0,40.0
2018-12-01,TransMountain,KP0042,west,domestic heavy,8.0,50.0
2018-12-01,TransMountain,KP0042,west,domestic light,0.0,50.0
2019-01-01,TransMountain,KP0042,west,domestic heavy,1.4,52.0
2019-01-01,TransMountain,KP0042,west,domestic light,0.8,52.0
2019-02-01,TransMountain,KP0042,west,domestic heavy,1.2,53.0
2019-02-01,TransMountain,KP0042,west,domestic light,1.9,53.0
2019-03-01,TransMountain,KP0042,west,domestic heavy,0.0,46.0
2019-03-01,TransMountain,KP0042,west,domestic light,2.1,46.0
2019-04-01,TransMountain,KP0042,west,domestic heavy,5.4,49.0
2019-04-01,TransMountain,KP0042,west,domestic light,1.3,49.0
2019-05-01,TransMountain,KP0042,west,domestic heavy,3.1,53.0
2019-05-01,TransMountain,KP0042,west,domestic light,0.0,53.0
2019-06-01,TransMountain,KP0042,west,domestic heavy,4.1,47.0
2019-06-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2019-07-01,TransMountain,KP0042,west,domestic heavy,0.8,54.0
2019-07-01,TransMountain,KP0042,west,domestic light,0.0,54.0
2019-08-01,TransMountain,KP0042,west,domestic heavy,2.8,46.0
2019-08-01,TransMountain,KP0042,west,domestic light,0.8,46.0
2019-09-01,TransMountain,KP0042,west,domestic heavy,3.8,52.0
2019-09-01,TransMountain,KP0042,west,domestic light,0.0,52.0
2019-10-01,TransMountain,KP0042,west,domestic heavy,0.0,50.0
2019-10-01,TransMountain,KP0042,west,domestic light,0.8,50.0
2019-11-01,TransMountain,KP0042,west,domestic heavy,2.3,51.0
2019-11-01,TransMountain,KP0042,west,domestic light,0.9,51.0
2019-12-01,TransMountain,KP0042,west,domestic heavy,5.6,49.0
2019-12-01,TransMountain,KP0042,west,domestic light,0.0,49.0
2020-01-01,TransMountain,KP0042,west,domestic heavy,1.0,46.0
2020-01-01,TransMountain,KP0042,west,domestic light,0.0,46.0
2020-02-01,TransMountain,KP0042,west,domestic heavy,9.0,49.0
2020-02-01,TransMountain,KP0042,west,domestic light,5.0,49.0
2020-03-01,TransMountain,KP0042,west,domestic heavy,6.0,52.0
2020-03-01,TransMountain,KP0042,west,domestic light,4.0,52.0
2020-04-01,TransMountain,KP0042,west,domestic heavy,4.0,47.0
2020-04-01,TransMountain,KP0042,west,domestic light,5.0,47.0
2020-05-01,TransMountain,KP0042,west,domestic heavy,15.0,47.0
2020-05-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2020-06-01,TransMountain,KP0042,west,domestic heavy,8.0,47.0
2020-06-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2020-07-01,TransMountain,KP0042,west,domestic heavy,0.0,47.0
2020-07-01,TransMountain,KP0042,west,domestic light,0.0,47.0
2020-08-01,TransMountain,KP0042,west,domestic heavy,1.0,58.0
2020-08-01,TransMountain,KP0042,west,domestic light,0.0,58.0
2020-09-01,TransMountain,KP0042,west,domestic heavy,0.0,51.0
2020-09-01,TransMountain,KP0042,west,domestic light,2.0,51.0
2020-10-01,TransMountain,KP0042,west,domestic heavy,6.0,56.0
2020-10-01,TransMountain,KP0042,west,domestic light,0.0,56.0
2020-11-01,TransMountain,KP0042,west,domestic heavy,3.0,47.0
